DOY,SW,PAR,TA,VPD,CO2,PA,ALB
218,9.924709536276943,17.461706361397727,293.03004733085635,420.5082658678293,375.78656249999995,85633.84366785033,0.047771619854810855
219,14.089605185388027,26.69445180840902,292.6594790554047,184.10042201479274,380.8178888888889,85615.30650903757,0.037155136459784056
220,16.407408719891308,27.691997364641725,292.7476041253408,278.8493731369575,380.68655555555557,85619.71880064796,0.043879716584868056
221,21.173170617699622,36.56666343694255,292.062395884196,317.22007344166434,379.14343749999995,85585.34617406533,0.04295491189023942
222,15.383305040806531,24.853769986592976,291.7040624157588,190.89044233163196,385.82739583333336,85567.31098413358,0.04664472233540209
223,20.467060257294772,36.79593128070161,292.37354162693026,340.9883175045252,382.4838541666666,85600.97300022094,0.043467616025735394
224,27.299545222592354,47.523988725156336,291.4404165879886,587.0201962689559,370.41375,85554.01514565518,0.03972318075629737
225,26.951951775455473,46.72989355148411,292.7734375333786,925.7751166820526,368.1182291666667,85621.01177251984,0.03966264533450794
226,27.074330993807315,46.94799781287274,292.9283332761129,942.5516620278358,367.48291666666665,85628.75991130271,0.03941995532275258
227,11.501818109107015,19.394967584521694,291.2907291587194,434.5493147770564,367.32093749999996,85546.45634120166,0.05095822900154902
228,14.667979514801502,25.61221089092195,288.3662081495921,349.36507369081176,363.85822916666666,85397.31239806274,0.04040851500651673
229,24.3297216815846,41.70067018873952,289.86624999205276,719.4215210775535,361.38635416666665,85474.16074920158,0.03747064919175997
230,4.743215109538659,8.235892843236028,291.2862500683467,235.835379610459,376.8046875,85546.2300480567,0.04873110991241328
231,7.840478736537695,13.748754637263715,292.3989583985011,157.52618573606014,378.58520833333324,85602.24815190298,0.041410034314081315
232,15.789289535164832,27.3602341150783,293.1546875572205,449.5320051908493,376.3161458333334,85640.06881706283,0.04061537644863805
233,17.071960027038305,31.13267325675264,289.25827089309695,260.0247420370579,369.7146875,85443.10280822389,0.038539010013326234
234,18.095951599770782,30.785466542859748,290.06108340978625,443.02819669246674,367.86802083333333,85484.0879796971,0.04116146166015242
235,8.999194524478911,15.942644847755133,289.77652080218,209.54259329785904,373.71541666666667,85469.58465624062,0.04586788564042746
236,6.819111968591809,11.831056163888052,289.7118958767255,66.90005560715994,375.83052083333337,85466.28722102207,0.046393558982896765
237,7.144314302551746,12.457585692673176,289.7126459614436,108.58000566562016,374.11791666666664,85466.32550134297,0.04248967791584695
